record_type,profile_id,distribution,d1_score,d2_score,d3_score,d4_score,d5_score,d6_score,overall_maturity,readiness_raw,readiness_final,readiness_band,safeguard_applied,readiness_delta_raw_final,metric,value,count,fraction
profile,grb_mc_04860,uniform,1.889,2.0,1.333,2.556,1.889,1.667,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_04861,uniform,2.222,1.778,2.111,2.444,2.222,1.444,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04862,uniform,1.556,2.556,2.222,2.0,2.333,2.556,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_04863,uniform,2.333,2.444,2.111,1.444,2.222,2.444,2.166,54.15,54.15,Substantially ready,False,0.0,,,,
profile,grb_mc_04864,uniform,1.444,1.889,1.778,2.333,1.889,2.0,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_04865,uniform,1.889,1.333,1.556,1.778,2.778,2.778,2.019,50.48,50.48,Substantially ready,False,0.0,,,,
profile,grb_mc_04866,uniform,1.667,3.111,2.889,2.0,2.222,2.111,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_04867,uniform,1.889,2.0,2.0,2.111,2.0,2.222,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04868,uniform,2.222,2.111,2.333,1.333,1.667,2.111,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_04869,uniform,2.222,2.444,1.111,1.222,2.0,2.667,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_04870,uniform,1.111,2.556,1.333,2.111,1.222,2.0,1.722,43.05,43.05,Emerging,False,0.0,,,,
profile,grb_mc_04871,uniform,2.222,2.222,1.556,2.333,2.111,1.0,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_04872,uniform,2.0,2.0,2.111,1.778,2.222,1.778,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_04873,uniform,2.333,1.444,1.889,2.444,1.778,3.0,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04874,uniform,2.222,2.222,0.889,2.333,1.889,1.222,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_04875,uniform,2.444,1.778,1.222,1.667,2.444,1.444,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_04876,uniform,2.111,2.111,2.444,2.444,2.556,2.222,2.315,57.88,57.88,Substantially ready,False,0.0,,,,
profile,grb_mc_04877,uniform,1.556,1.889,1.889,1.556,1.333,1.778,1.667,41.68,41.68,Emerging,False,0.0,,,,
profile,grb_mc_04878,uniform,1.889,2.889,1.444,2.556,1.444,2.333,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_04879,uniform,1.889,2.667,1.889,1.889,2.0,2.444,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04880,uniform,2.111,1.778,1.889,2.778,1.667,2.111,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_04881,uniform,1.111,3.333,2.889,2.667,2.444,2.444,2.481,62.02,62.02,Substantially ready,False,0.0,,,,
profile,grb_mc_04882,uniform,1.556,2.333,2.444,3.111,1.778,3.333,2.426,60.65,60.65,Substantially ready,False,0.0,,,,
profile,grb_mc_04883,uniform,1.556,3.333,2.556,2.333,2.111,1.778,2.278,56.95,56.95,Substantially ready,False,0.0,,,,
profile,grb_mc_04884,uniform,2.222,1.889,2.111,1.778,2.222,2.111,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_04885,uniform,2.333,2.444,1.111,1.889,1.889,1.222,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_04886,uniform,1.889,1.444,1.444,1.667,1.667,2.0,1.685,42.12,42.12,Emerging,False,0.0,,,,
profile,grb_mc_04887,uniform,1.889,2.111,1.222,3.222,1.556,1.889,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_04888,uniform,2.444,2.111,2.333,2.444,2.222,2.333,2.315,57.88,57.88,Substantially ready,False,0.0,,,,
profile,grb_mc_04889,uniform,2.667,2.333,1.889,1.444,2.222,2.333,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04890,uniform,2.0,1.333,2.444,2.556,2.556,1.111,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04891,uniform,2.556,1.889,2.0,2.111,2.0,1.778,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_04892,uniform,1.556,2.667,1.778,1.111,2.444,1.556,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_04893,uniform,2.222,1.667,1.556,1.444,1.889,2.222,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_04894,uniform,2.0,1.556,1.889,1.667,3.111,1.778,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04895,uniform,2.444,2.667,1.889,1.0,2.111,2.444,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_04896,uniform,2.0,1.444,1.333,2.0,1.556,2.333,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_04897,uniform,2.333,1.333,1.889,2.333,2.444,1.889,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04898,uniform,1.444,1.333,2.111,1.889,2.444,2.333,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_04899,uniform,1.444,2.556,2.222,1.222,2.0,1.667,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_04900,uniform,2.333,2.111,1.556,2.0,1.444,2.111,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_04901,uniform,1.889,1.778,2.333,1.556,2.0,1.889,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_04902,uniform,1.778,2.0,1.889,2.0,1.667,1.444,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_04903,uniform,2.0,2.222,1.889,1.778,2.111,1.333,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_04904,uniform,1.889,1.444,2.556,1.667,1.333,2.333,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_04905,uniform,1.889,3.0,1.667,2.111,1.778,2.222,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04906,uniform,1.111,2.667,1.333,1.889,2.556,2.444,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04907,uniform,2.333,2.0,2.889,1.556,1.889,2.333,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_04908,uniform,2.444,1.444,1.667,2.222,1.556,1.556,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_04909,uniform,2.0,1.556,2.667,1.778,2.333,2.556,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04910,uniform,2.778,1.556,2.0,2.222,2.222,1.444,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04911,uniform,1.222,2.333,1.333,1.889,2.0,1.444,1.704,42.6,42.6,Emerging,False,0.0,,,,
profile,grb_mc_04912,uniform,2.667,2.333,2.0,1.667,2.0,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_04913,uniform,2.222,1.889,2.556,1.778,0.889,2.222,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_04914,uniform,2.111,2.667,2.667,1.667,2.889,1.444,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_04915,uniform,1.778,2.444,1.111,2.333,1.667,1.778,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_04916,uniform,2.111,2.111,2.333,1.889,1.889,1.889,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04917,uniform,1.667,1.444,1.778,2.222,2.556,2.222,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_04918,uniform,2.889,2.667,2.444,1.889,1.889,1.778,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_04919,uniform,2.889,1.444,2.556,2.444,2.222,2.556,2.352,58.8,58.8,Substantially ready,False,0.0,,,,
profile,grb_mc_04920,uniform,2.222,1.444,2.222,1.667,2.333,2.0,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_04921,uniform,2.0,1.667,2.667,1.889,1.889,1.444,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_04922,uniform,2.222,2.111,2.444,1.778,1.556,1.333,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_04923,uniform,2.667,2.889,1.778,1.778,1.667,2.0,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04924,uniform,2.333,1.667,2.333,2.111,1.444,1.444,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_04925,uniform,1.333,2.0,2.0,2.222,1.111,1.556,1.704,42.6,42.6,Emerging,False,0.0,,,,
profile,grb_mc_04926,uniform,2.111,2.0,2.0,2.0,2.778,1.333,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_04927,uniform,2.111,0.889,2.333,2.556,1.778,2.0,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_04928,uniform,3.0,1.889,2.111,2.111,2.222,1.444,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04929,uniform,2.444,2.667,1.889,2.111,1.222,2.222,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_04930,uniform,1.889,2.778,1.667,3.111,2.0,2.111,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_04931,uniform,1.444,1.667,1.778,2.0,1.111,1.889,1.648,41.2,41.2,Emerging,False,0.0,,,,
profile,grb_mc_04932,uniform,1.556,2.111,2.111,1.778,1.889,2.111,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_04933,uniform,1.778,2.0,2.111,2.444,2.0,2.333,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04934,uniform,1.111,2.333,3.0,2.444,2.222,1.889,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_04935,uniform,2.222,2.889,2.889,1.111,2.0,2.444,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_04936,uniform,3.111,1.222,1.222,2.111,2.0,2.333,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04937,uniform,0.889,2.556,2.333,2.333,2.0,2.0,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_04938,uniform,1.889,2.0,2.0,1.556,2.333,2.222,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04939,uniform,1.778,2.111,2.444,2.333,2.0,2.444,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_04940,uniform,1.778,1.111,2.889,2.111,1.556,1.111,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_04941,uniform,1.778,2.222,2.333,2.667,2.0,1.667,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04942,uniform,2.556,2.222,1.556,1.667,2.222,2.667,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04943,uniform,1.778,1.444,2.111,1.889,2.889,2.778,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04944,uniform,1.889,1.556,1.667,2.667,2.222,2.333,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_04945,uniform,1.556,2.333,1.556,2.222,2.222,2.111,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04946,uniform,2.889,1.333,2.0,2.222,1.667,2.667,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04947,uniform,2.111,1.889,1.889,1.889,2.222,2.333,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_04948,uniform,2.667,1.667,2.0,1.889,2.333,2.222,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04949,uniform,2.333,1.0,2.111,1.778,3.111,1.667,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04950,uniform,2.111,2.333,1.667,1.444,1.667,1.111,1.722,43.05,43.05,Emerging,False,0.0,,,,
profile,grb_mc_04951,uniform,2.333,2.0,1.889,2.111,1.667,1.444,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_04952,uniform,2.667,2.556,1.889,1.667,1.556,2.111,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_04953,uniform,2.444,2.111,1.444,1.222,1.889,1.778,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_04954,uniform,1.889,2.333,2.444,2.444,2.889,2.0,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_04955,uniform,1.333,2.111,2.556,2.667,1.667,2.333,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04956,uniform,1.0,2.333,1.111,1.556,2.333,1.0,1.556,38.9,38.9,Emerging,False,0.0,,,,
profile,grb_mc_04957,uniform,2.111,3.111,1.333,2.556,1.889,1.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04958,uniform,2.0,2.444,1.889,2.111,2.333,1.889,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04959,uniform,1.667,2.0,2.667,1.778,2.0,2.444,2.093,52.33,52.33,Substantially ready,False,0.0,,,,
profile,grb_mc_04960,uniform,2.0,1.889,2.444,2.556,2.556,2.222,2.278,56.95,56.95,Substantially ready,False,0.0,,,,
profile,grb_mc_04961,uniform,1.667,2.444,1.889,2.111,2.444,2.222,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_04962,uniform,1.778,1.111,2.333,2.0,2.0,1.333,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_04963,uniform,2.111,1.889,2.111,2.111,2.111,1.667,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_04964,uniform,2.778,1.889,1.778,2.0,1.667,2.222,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_04965,uniform,2.556,1.778,1.889,1.556,1.444,1.333,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_04966,uniform,2.333,2.889,2.111,1.222,2.111,1.0,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_04967,uniform,2.667,1.444,1.556,1.778,2.222,2.444,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_04968,uniform,1.667,2.556,2.444,2.556,2.667,1.444,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_04969,uniform,1.111,2.222,2.222,2.111,1.667,1.444,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_04970,uniform,2.0,2.0,2.222,2.667,1.889,2.667,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_04971,uniform,2.222,2.667,2.111,1.333,2.778,1.778,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04972,uniform,2.0,2.222,2.778,2.889,2.222,2.222,2.389,59.72,59.72,Substantially ready,False,0.0,,,,
profile,grb_mc_04973,uniform,2.0,1.667,1.778,2.444,1.667,1.889,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_04974,uniform,1.667,1.778,2.0,1.667,1.444,2.0,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_04975,uniform,2.111,2.333,1.889,2.111,2.556,2.556,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_04976,uniform,1.667,1.556,2.0,1.556,2.222,1.778,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_04977,uniform,2.667,2.0,2.222,1.556,2.333,1.333,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_04978,uniform,2.444,2.111,1.444,2.0,2.556,2.111,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04979,uniform,1.667,1.778,2.0,2.667,2.444,1.778,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_04980,uniform,2.222,1.778,2.778,3.111,1.222,2.0,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_04981,uniform,2.556,2.333,1.444,1.222,2.556,2.0,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_04982,uniform,1.667,2.222,1.889,2.556,2.111,2.667,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_04983,uniform,1.222,1.556,2.778,1.333,1.667,2.111,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_04984,uniform,2.556,1.667,2.0,2.333,1.889,2.111,2.093,52.33,52.33,Substantially ready,False,0.0,,,,
profile,grb_mc_04985,uniform,1.778,1.889,1.111,2.222,2.222,2.111,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_04986,uniform,1.0,2.111,2.556,1.556,1.222,1.889,1.722,43.05,43.05,Emerging,False,0.0,,,,
profile,grb_mc_04987,uniform,2.222,1.778,2.222,1.111,2.111,1.444,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_04988,uniform,1.889,2.0,0.667,1.111,2.222,1.444,1.556,38.9,38.9,Emerging,False,0.0,,,,
profile,grb_mc_04989,uniform,2.333,1.444,1.778,2.444,3.0,2.111,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_04990,uniform,2.111,1.778,2.889,1.778,2.444,2.333,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_04991,uniform,2.0,2.667,2.222,1.889,2.222,2.444,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_04992,uniform,2.333,1.778,2.444,2.222,2.333,2.111,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_04993,uniform,2.778,1.444,1.444,1.556,1.667,2.222,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_04994,uniform,2.222,3.222,1.889,2.333,1.556,2.889,2.352,58.8,58.8,Substantially ready,False,0.0,,,,
profile,grb_mc_04995,uniform,1.444,2.556,1.556,2.333,2.778,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_04996,uniform,1.889,2.778,2.0,2.0,2.0,2.0,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_04997,uniform,2.333,1.667,1.667,2.0,1.778,1.333,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_04998,uniform,1.778,1.556,2.222,2.667,2.778,1.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_04999,uniform,2.333,2.444,2.0,1.444,2.0,2.889,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_05000,uniform,2.0,2.0,2.0,2.444,1.778,2.667,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_05001,uniform,2.0,1.333,2.111,1.778,2.222,1.889,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_05002,uniform,1.444,2.333,1.889,1.778,1.444,1.556,1.741,43.53,43.53,Emerging,False,0.0,,,,
profile,grb_mc_05003,uniform,1.444,3.222,2.111,2.556,1.667,3.0,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_05004,uniform,2.556,1.778,1.111,1.889,1.556,1.333,1.704,42.6,42.6,Emerging,False,0.0,,,,
profile,grb_mc_05005,uniform,2.556,2.333,1.667,1.778,1.667,1.667,1.945,48.62,48.62,Emerging,False,0.0,,,,
profile,grb_mc_05006,uniform,2.556,2.111,1.889,2.333,3.222,2.111,2.37,59.25,59.25,Substantially ready,False,0.0,,,,
profile,grb_mc_05007,uniform,2.556,2.0,2.111,2.0,1.667,2.667,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_05008,uniform,3.0,1.111,1.889,1.556,2.222,1.667,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_05009,uniform,1.778,2.0,2.444,0.667,1.111,2.111,1.685,42.12,42.12,Emerging,False,0.0,,,,
profile,grb_mc_05010,uniform,2.222,1.0,1.889,1.333,1.556,2.444,1.741,43.53,43.53,Emerging,False,0.0,,,,
profile,grb_mc_05011,uniform,2.333,1.444,2.444,2.333,1.889,1.667,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_05012,uniform,3.222,1.667,2.111,2.222,1.889,2.0,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_05013,uniform,2.111,1.0,2.444,2.0,1.667,2.333,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_05014,uniform,1.444,2.444,1.889,2.333,2.444,1.778,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_05015,uniform,1.778,2.333,1.667,2.0,1.0,2.444,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_05016,uniform,1.667,2.111,2.333,1.333,2.0,2.0,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_05017,uniform,2.111,2.667,2.556,1.778,1.889,2.111,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_05018,uniform,1.889,1.667,2.111,1.889,2.0,2.111,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_05019,uniform,2.222,1.889,1.556,1.778,2.0,2.667,2.019,50.48,50.48,Substantially ready,False,0.0,,,,
profile,grb_mc_05020,uniform,1.889,2.333,1.778,2.111,2.222,2.333,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_05021,uniform,2.111,1.889,1.556,2.333,2.444,1.111,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_05022,uniform,2.0,1.778,1.778,2.444,2.333,2.333,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_05023,uniform,1.667,2.111,1.889,2.0,2.0,2.222,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_05024,uniform,1.889,1.778,2.222,2.222,1.889,1.0,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_05025,uniform,2.444,2.333,1.556,2.333,1.556,1.667,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_05026,uniform,2.111,1.444,1.889,2.0,2.0,1.667,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_05027,uniform,1.778,2.444,2.222,2.556,1.778,2.111,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_05028,uniform,1.556,2.111,2.778,2.333,1.889,1.889,2.093,52.33,52.33,Substantially ready,False,0.0,,,,
profile,grb_mc_05029,uniform,2.444,0.778,1.111,1.889,2.111,2.222,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_05030,uniform,1.222,2.889,1.444,1.444,2.111,2.111,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_05031,uniform,2.889,1.667,2.444,1.222,1.889,1.222,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_05032,uniform,2.0,1.444,2.0,1.889,1.889,1.444,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_05033,uniform,1.778,2.667,2.0,1.889,2.111,1.111,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_05034,uniform,1.444,1.889,1.778,2.556,1.333,1.667,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_05035,uniform,1.667,1.778,1.333,2.333,3.222,2.111,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_05036,uniform,1.667,1.889,1.556,2.111,1.333,2.333,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_05037,uniform,1.889,2.667,3.111,1.889,1.0,2.111,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_05038,uniform,1.889,2.0,2.556,2.444,2.556,2.111,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_05039,uniform,2.0,1.778,1.667,2.0,1.889,2.667,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_05040,uniform,2.667,1.667,1.222,2.111,2.111,1.111,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_05041,uniform,1.778,1.778,1.444,1.667,2.111,2.333,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_05042,uniform,1.667,2.667,2.0,2.778,1.556,1.667,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_05043,uniform,2.889,2.889,1.667,2.333,1.444,2.111,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_05044,uniform,1.778,1.222,2.222,2.222,2.0,2.111,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_05045,uniform,1.444,1.778,2.111,2.111,1.333,2.111,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_05046,uniform,1.778,2.778,2.333,1.667,1.556,1.0,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_05047,uniform,1.889,1.0,1.0,2.556,2.333,2.111,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_05048,uniform,2.778,2.667,2.444,1.778,2.556,2.0,2.37,59.25,59.25,Substantially ready,False,0.0,,,,
profile,grb_mc_05049,uniform,2.111,1.778,2.444,2.444,2.667,2.333,2.296,57.4,57.4,Substantially ready,False,0.0,,,,
profile,grb_mc_05050,uniform,2.444,1.111,2.111,1.889,1.556,2.111,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_05051,uniform,1.778,1.667,0.889,1.667,2.444,1.111,1.593,39.83,39.83,Emerging,False,0.0,,,,
profile,grb_mc_05052,uniform,2.556,2.111,2.444,1.889,1.889,2.556,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_05053,uniform,2.111,2.111,2.0,1.778,1.889,1.778,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_05054,uniform,1.444,2.111,1.889,1.667,1.556,1.667,1.722,43.05,43.05,Emerging,False,0.0,,,,
profile,grb_mc_05055,uniform,2.889,1.333,2.222,2.222,1.333,2.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_05056,uniform,1.889,2.556,1.222,1.556,2.222,1.667,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_05057,uniform,3.222,1.667,1.778,2.333,1.111,1.778,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_05058,uniform,1.889,2.0,1.556,1.444,1.556,1.778,1.704,42.6,42.6,Emerging,False,0.0,,,,
profile,grb_mc_05059,uniform,2.444,2.0,2.222,2.667,1.444,1.667,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_05060,uniform,1.444,1.778,2.444,2.889,0.889,2.444,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_05061,uniform,2.333,2.111,1.778,2.222,2.556,1.333,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_05062,uniform,1.667,1.889,1.667,2.0,1.778,1.778,1.796,44.9,44.9,Emerging,False,0.0,,,,
